drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Disopyramide	Bisoprolol	0.589	Inf	Major	4 (4/0)	Disopyramide may increase the bradycardic activities of Bisoprolol.	#B32020	0.998519694552825	1
Lovastatin	Itraconazole	0.071	2.338	Major	15 (12/3)	The serum concentration of Lovastatin can be increased when it is combined with Itraconazole.	#F5B4B4	3.7444488545731	1
Cefotaxime	Gentamicin	1	Inf	Moderate	1 (1/0)		#B32020	0.249629923638206	1
Alendronic acid	Ketoprofen	0.299	7.015	Moderate	13 (12/1)	The risk or severity of adverse effects can be increased when Ketoprofen is combined with Alendronic acid.	#E79494	3.24518900729668	1
Haloperidol	Rifampicin	0.419	2.143	Major	14 (11/3)	The metabolism of Haloperidol can be increased when combined with Rifampicin.	#F6B6B6	3.49481893093489	1
Chlorpropamide	Acetylsalicylic acid	0.405	-1.198	None	17 (10/7)	Acetylsalicylic acid may increase the hypoglycemic activities of Chlorpropamide.	#B4D1E6	4.24370870184951	1
Citalopram	Zolmitriptan	0.135	8.768	Major	16 (15/1)	The risk or severity of adverse effects can be increased when Citalopram is combined with Zolmitriptan.	#E28989	3.9940787782113	1
Disopyramide	Omeprazole	0.411	Inf	None	9 (9/0)		#B32020	2.24666931274386	1
Alendronic acid	Flurbiprofen	0.272	Inf	Moderate	9 (9/0)	The risk or severity of adverse effects can be increased when Flurbiprofen is combined with Alendronic acid.	#B32020	2.24666931274386	1
Erythromycin	Levofloxacin	0.536	-1.001	Moderate	65 (41/24)	Erythromycin may increase the QTc-prolonging activities of Levofloxacin.	#B4D1E6	16.2259450364834	1
Dihydroergotamine	Nitroglycerin	0.129	2.338	Moderate	20 (16/4)	The bioavailability of Dihydroergotamine can be increased when combined with Nitroglycerin.	#F5B4B4	4.99259847276413	1
Repaglinide	Gemfibrozil	0.256	-2.333	Major	52 (22/30)	The serum concentration of Repaglinide can be increased when it is combined with Gemfibrozil.	#ACCCE3	12.9807560291867	1
Digoxin	Itraconazole	0.269	1.488	Major	39 (28/11)	The serum concentration of Digoxin can be increased when it is combined with Itraconazole.	#F7B9B9	9.73556702189005	1
Phenytoin	Midazolam	0.291	1.461	Moderate	7 (5/2)	The serum concentration of Phenytoin can be increased when it is combined with Midazolam.	#F8BABA	1.74740946546744	1
Warfarin	Hydrocortisone	0.213	2.221	Moderate	24 (19/5)	Hydrocortisone may increase the anticoagulant activities of Warfarin.	#F5B4B4	5.99111816731695	1
Galantamine	Maprotiline	0.629	4.092	Moderate	8 (7/1)		#F0A7A7	1.99703938910565	1
Alprazolam	Josamycin	0.138	4.384	None	17 (15/2)	The serum concentration of Alprazolam can be increased when it is combined with Josamycin.	#EFA6A6	4.24370870184951	1
Simvastatin	Rifampicin	0.14	1.013	Major	41 (26/15)	The metabolism of Simvastatin can be increased when combined with Rifampicin.	#F9BCBC	10.2348268691665	1
Terbinafine	Acenocoumarol	0.116	-1.394	None	49 (27/22)		#B2D0E5	12.2318662582721	1
Diltiazem	Tacrolimus	0.17	1.023	Moderate	22 (14/8)	The metabolism of Tacrolimus can be decreased when combined with Diltiazem.	#F9BCBC	5.49185832004054	1
Rizatriptan	Escitalopram	0.38	2.338	Major	10 (8/2)	The risk or severity of adverse effects can be increased when Rizatriptan is combined with Escitalopram.	#F5B4B4	2.49629923638206	1
Amitriptyline	Rasagiline	0.388	-3.816	Major	42 (13/29)	Rasagiline may increase the serotonergic activities of Amitriptyline.	#A3C5DF	10.4844567928047	1
Amitriptyline	Terbutaline	0.173	-1.112	Moderate	33 (20/13)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Terbutaline.	#B4D1E6	8.23778748006081	1
Chlorpropamide	Carvedilol	0.435	1.754	Moderate	4 (3/1)	Carvedilol may increase the hypoglycemic activities of Chlorpropamide.	#F7B7B7	0.998519694552825	1
Phenylephrine	Clomipramine	0.333	Inf	Major	1 (1/0)	Clomipramine may increase the vasopressor activities of Phenylephrine.	#B32020	0.249629923638206	1
Metoprolol	Glyburide	0.324	-2.091	Moderate	20 (9/11)	Metoprolol may increase the hypoglycemic activities of Glyburide.	#AECDE3	4.99259847276413	1
Pioglitazone	Gemfibrozil	0.189	3.507	Major	7 (6/1)	The metabolism of Pioglitazone can be decreased when combined with Gemfibrozil.	#F2ACAC	1.74740946546744	1
Tenoxicam	Alendronic acid	0.309	4.676	None	9 (8/1)	The risk or severity of adverse effects can be increased when Tenoxicam is combined with Alendronic acid.	#EEA4A4	2.24666931274386	1
Rivastigmine	Clomipramine	0.289	-1.069	Moderate	26 (16/10)		#B4D1E6	6.49037801459337	1
Trospium	Cetirizine	0.208	2.046	None	18 (14/4)		#F6B6B6	4.49333862548771	1
Prednisone	Itraconazole	0.373	-1.443	Moderate	59 (32/27)	The serum concentration of Prednisone can be increased when it is combined with Itraconazole.	#B2D0E5	14.7281654946542	1
Torasemide	Gentamicin	0.181	2.143	Major	28 (22/6)	The serum concentration of Gentamicin can be increased when it is combined with Torasemide.	#F6B6B6	6.98963786186978	1
Erythromycin	Theophylline	0.321	-1.711	Moderate	14 (7/7)	The metabolism of Theophylline can be decreased when combined with Erythromycin.	#AFCEE4	3.49481893093489	1
Erythromycin	Amiodarone	0.159	-1.089	Major	36 (22/14)	Erythromycin may increase the QTc-prolonging activities of Amiodarone.	#B4D1E6	8.98667725097543	1
Midazolam	Josamycin	0.059	Inf	None	3 (3/0)	The serum concentration of Midazolam can be increased when it is combined with Josamycin.	#B32020	0.748889770914619	1
Ciprofloxacin	Sevelamer	0.133	-1.497	Moderate	30 (16/14)		#B1CFE5	7.48889770914619	1
Gentamicin	Cefuroxime	0.593	-1.006	Moderate	27 (17/10)		#B4D1E6	6.74000793823157	1
Dihydroergotamine	Fluoxetine	0.298	Inf	Major	7 (7/0)	The risk or severity of adverse effects can be increased when Dihydroergotamine is combined with Fluoxetine.	#B32020	1.74740946546744	1
Zolmitriptan	Fluoxetine	0.415	3.507	Major	7 (6/1)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Fluoxetine.	#F2ACAC	1.74740946546744	1
Amiodarone	Flecainide	0.159	-1.454	Major	37 (20/17)	The serum concentration of Flecainide can be increased when it is combined with Amiodarone.	#B2D0E5	9.23630717461364	1
Telmisartan	Lithium cation	0.296	2.923	Moderate	6 (5/1)	The serum concentration of Lithium can be increased when it is combined with Telmisartan.	#F3AFAF	1.49777954182924	1
Donepezil	Pimozide	0.285	1.754	Moderate	4 (3/1)		#F7B7B7	0.998519694552825	1
Terbutaline	Rasagiline	0.081	-1.331	Moderate	16 (9/7)	The risk or severity of adverse effects can be increased when Rasagiline is combined with Terbutaline.	#B2D0E5	3.9940787782113	1
Fluvoxamine	Olanzapine	0.545	Inf	Moderate	6 (6/0)	The metabolism of Olanzapine can be decreased when combined with Fluvoxamine.	#B32020	1.49777954182924	1
Fluoxetine	Rasagiline	0.414	-1.711	Major	24 (12/12)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Rasagiline.	#AFCEE4	5.99111816731695	1
Diltiazem	Midazolam	0.372	-1.283	Moderate	28 (16/12)	The metabolism of Midazolam can be decreased when combined with Diltiazem.	#B2D0E5	6.98963786186978	1
Trospium	Galantamine	0.312	1.559	Moderate	11 (8/3)	The therapeutic efficacy of Trospium can be decreased when used in combination with Galantamine.	#F7B9B9	2.74592916002027	1
Cyclosporine	Ezetimibe	0.683	1.169	Moderate	3 (2/1)	The serum concentration of Cyclosporine can be increased when it is combined with Ezetimibe.	#F9BCBC	0.748889770914619	1
Prednisolone	Acetylsalicylic acid	0.153	4.092	Moderate	16 (14/2)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Prednisolone.	#F0A7A7	3.9940787782113	1
Warfarin	Pentoxifylline	0.35	-3.033	Moderate	61 (22/39)	Pentoxifylline may increase the anticoagulant activities of Warfarin.	#A8C8E1	15.2274253419306	1
Cyclosporine	Repaglinide	0.623	2.338	Major	5 (4/1)	The serum concentration of Repaglinide can be increased when it is combined with Cyclosporine.	#F5B4B4	1.24814961819103	1
Clarithromycin	Solifenacin	0.135	-1.239	Major	50 (29/21)	The metabolism of Solifenacin can be decreased when combined with Clarithromycin.	#B2D0E5	12.4814961819103	1
Clozapine	Bromazepam	0.5	Inf	None	1 (1/0)	The risk or severity of adverse effects can be increased when Bromazepam is combined with Clozapine.	#B32020	0.249629923638206	1
Sotalol	Levofloxacin	0.103	-1.026	Major	24 (15/9)	Levofloxacin may increase the QTc-prolonging activities of Sotalol.	#B4D1E6	5.99111816731695	1
Ethinylestradiol	Etoricoxib	0.5	Inf	None	1 (1/0)	Etoricoxib may increase the thrombogenic activities of Ethinyl Estradiol.	#B32020	0.249629923638206	1
Phenytoin	Oxcarbazepine	0.451	1.754	Moderate	4 (3/1)	The serum concentration of the active metabolites of Oxcarbazepine can be reduced when Oxcarbazepine is used in combination with Phenytoin resulting in a loss in efficacy.	#F7B7B7	0.998519694552825	1
Ranolazine	Amiodarone	0.367	-2.566	Major	25 (10/15)	The serum concentration of Ranolazine can be increased when it is combined with Amiodarone.	#ABCBE2	6.24074809095516	1
Metoprolol	Sertraline	0.386	1.039	Moderate	25 (16/9)	The serum concentration of Metoprolol can be increased when it is combined with Sertraline.	#F9BCBC	6.24074809095516	1
Sumatriptan	Paroxetine	0.137	4.092	Major	8 (7/1)	The risk or severity of adverse effects can be increased when Sumatriptan is combined with Paroxetine.	#F0A7A7	1.99703938910565	1
Indomethacin	Propranolol	0.186	1.336	Moderate	23 (16/7)	Indomethacin may decrease the antihypertensive activities of Propranolol.	#F8BABA	5.74148824367875	1
Lansoprazole	Ketoconazole	0.102	-1.14	Moderate	10 (6/4)	The serum concentration of Ketoconazole can be decreased when it is combined with Lansoprazole.	#B4D1E6	2.49629923638206	1
Galantamine	Oxybutynin	0.335	-1.331	Moderate	16 (9/7)	The therapeutic efficacy of Oxybutynin can be decreased when used in combination with Galantamine.	#B2D0E5	3.9940787782113	1
Terbutaline	Clomipramine	0.095	2.63	Moderate	11 (9/2)	The risk or severity of adverse effects can be increased when Clomipramine is combined with Terbutaline.	#F5B2B2	2.74592916002027	1
Lamotrigine	Carbamazepine	0.376	-2.737	Moderate	13 (5/8)	The risk or severity of adverse effects can be increased when Lamotrigine is combined with Carbamazepine.	#A9C9E1	3.24518900729668	0.999325272287084
Maprotiline	Rivastigmine	0.279	5.261	Moderate	10 (9/1)		#EC9F9F	2.49629923638206	1
Fluvastatin	Gemfibrozil	0.292	-1.198	Major	17 (10/7)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Fluvastatin.	#B4D1E6	4.24370870184951	1
Dextromethorphan	Selegiline	0.118	-1.222	Major	12 (7/5)	Selegiline may increase the serotonergic activities of Dextromethorphan.	#B4D1E6	2.99555908365848	1
Atenolol	Ergotamine	0.262	2.63	Moderate	11 (9/2)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Atenolol.	#F5B2B2	2.74592916002027	1
Phenytoin	Hydrocortisone	0.338	-1.198	Moderate	17 (10/7)	The serum concentration of Hydrocortisone can be decreased when it is combined with Phenytoin.	#B4D1E6	4.24370870184951	1
Cyclophosphamide	Acenocoumarol	0.251	1.072	None	17 (11/6)		#F9BCBC	4.24370870184951	1
Digoxin	Hydroxychloroquine	0.301	2.923	Moderate	18 (15/3)	The serum concentration of Digoxin can be increased when it is combined with Hydroxychloroquine.	#F3AFAF	4.49333862548771	1
Omeprazole	Quazepam	0.276	1.461	Moderate	14 (10/4)	The metabolism of Quazepam can be decreased when combined with Omeprazole.	#F8BABA	3.49481893093489	1
Haloperidol	Lithium cation	0.266	4.092	Major	8 (7/1)	Lithium may increase the neurotoxic activities of Haloperidol.	#F0A7A7	1.99703938910565	1
Sotalol	Ibuprofen	0.19	1.072	Moderate	34 (22/12)	Ibuprofen may decrease the antihypertensive activities of Sotalol.	#F9BCBC	8.48741740369902	1
Rifampicin	Acenocoumarol	0.16	-1.236	None	31 (18/13)	The metabolism of Acenocoumarol can be increased when combined with Rifampicin.	#B2D0E5	7.7385276327844	1
Rifabutin	Clarithromycin	0.556	-1.711	Moderate	2 (1/1)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Rifabutin.	#AFCEE4	0.499259847276413	1
Ergotamine	Nitroglycerin	0.229	2.533	Moderate	16 (13/3)	The bioavailability of Ergotamine can be increased when combined with Nitroglycerin.	#F5B2B2	3.9940787782113	1
Trospium	Quetiapine	0.31	1.242	Moderate	25 (17/8)		#F8BABA	6.24074809095516	1
Fluconazole	Amitriptyline	0.201	3.069	Moderate	25 (21/4)	Amitriptyline may increase the QTc-prolonging activities of Fluconazole.	#F3AFAF	6.24074809095516	1
Amitriptyline	Moclobemide	0.722	Inf	None	1 (1/0)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Moclobemide.	#B32020	0.249629923638206	1
Verapamil	Phenobarbital	0.352	Inf	Moderate	6 (6/0)	The metabolism of Verapamil can be increased when combined with Phenobarbital.	#B32020	1.49777954182924	1
Lovastatin	Warfarin	0.306	-1.483	Moderate	28 (15/13)	The metabolism of Warfarin can be decreased when combined with Lovastatin.	#B1CFE5	6.98963786186978	1
Topiramate	Carbamazepine	0.52	-1.711	Moderate	8 (4/4)	The serum concentration of Topiramate can be decreased when it is combined with Carbamazepine.	#AFCEE4	1.99703938910565	1
Erythromycin	Moxifloxacin	0.635	5.553	Major	21 (19/2)	Erythromycin may increase the QTc-prolonging activities of Moxifloxacin.	#EB9E9E	5.24222839640233	1
Chlorpromazine	Donepezil	0.256	-1.925	Moderate	17 (8/9)	The metabolism of Donepezil can be decreased when combined with Chlorpromazine.	#AFCEE4	4.24370870184951	1
Citalopram	Almotriptan	0.212	1.948	Major	13 (10/3)	The risk or severity of adverse effects can be increased when Citalopram is combined with Almotriptan.	#F6B6B6	3.24518900729668	1
Diazepam	Itraconazole	0.311	2.338	Moderate	30 (24/6)	The metabolism of Diazepam can be decreased when combined with Itraconazole.	#F5B4B4	7.48889770914619	1
Fluconazole	Lovastatin	0.079	1.104	Major	26 (17/9)	The serum concentration of Lovastatin can be increased when it is combined with Fluconazole.	#F9BCBC	6.49037801459337	1
Paroxetine	Rizatriptan	0.166	5.261	Major	10 (9/1)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Rizatriptan.	#EC9F9F	2.49629923638206	1
Donepezil	Flavoxate	0.191	Inf	Moderate	3 (3/0)		#B32020	0.748889770914619	1
Sucralfate	Ibandronate	0.375	1.559	Moderate	11 (8/3)		#F7B9B9	2.74592916002027	1
Trospium	Solifenacin	0.145	1.559	Moderate	11 (8/3)	The risk or severity of adverse effects can be increased when Trospium is combined with Solifenacin.	#F7B9B9	2.74592916002027	1
Phenytoin	Telithromycin	0.08	Inf	Major	1 (1/0)	The metabolism of Telithromycin can be increased when combined with Phenytoin.	#B32020	0.249629923638206	1
Sucralfate	Levofloxacin	0.299	-1.711	Moderate	52 (26/26)	The serum concentration of Levofloxacin can be decreased when it is combined with Sucralfate.	#AFCEE4	12.9807560291867	1
Warfarin	Clarithromycin	0.065	1.228	Major	31 (21/10)	The metabolism of Warfarin can be decreased when combined with Clarithromycin.	#F9BCBC	7.7385276327844	1
Diazepam	Rifampicin	0.36	1.002	Minor	19 (12/7)	The metabolism of Diazepam can be increased when combined with Rifampicin.	#F9BCBC	4.74296854912592	1
Nortriptyline	Terbinafine	0.145	Inf	Moderate	2 (2/0)	The metabolism of Nortriptyline can be decreased when combined with Terbinafine.	#B32020	0.499259847276413	1
Ticlopidine	Carbamazepine	0.321	-1.14	Moderate	5 (3/2)	The metabolism of Ticlopidine can be increased when combined with Carbamazepine.	#B4D1E6	1.24814961819103	1
Donepezil	Pipotiazine	0.333	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
Carvedilol	Insulin glulisine	0.25	-1.14	Moderate	15 (9/6)		#B4D1E6	3.7444488545731	1
Alprazolam	Ketoconazole	0.151	1.052	Major	14 (9/5)	The serum concentration of Alprazolam can be increased when it is combined with Ketoconazole.	#F9BCBC	3.49481893093489	1
Verapamil	Triazolam	0.386	Inf	Moderate	3 (3/0)	The metabolism of Triazolam can be decreased when combined with Verapamil.	#B32020	0.748889770914619	1
Pimozide	Sertraline	0.534	2.338	Major	5 (4/1)	Sertraline may increase the QTc-prolonging activities of Pimozide.	#F5B4B4	1.24814961819103	1
Metoprolol	Formoterol	0.313	-1.089	Moderate	18 (11/7)	The metabolism of Formoterol can be decreased when combined with Metoprolol.	#B4D1E6	4.49333862548771	1
Alprazolam	Telithromycin	0.083	2.923	Moderate	6 (5/1)	The serum concentration of Alprazolam can be increased when it is combined with Telithromycin.	#F3AFAF	1.49777954182924	1
Fludrocortisone	Acenocoumarol	0.262	-1.882	None	21 (10/11)		#AFCEE4	5.24222839640233	1
Indomethacin	Acenocoumarol	0.113	-2.566	None	105 (42/63)	Indomethacin may increase the anticoagulant activities of Acenocoumarol.	#ABCBE2	26.2111419820117	1
Ramipril	Lithium cation	0.25	1.169	Moderate	9 (6/3)	The serum concentration of Lithium can be increased when it is combined with Ramipril.	#F9BCBC	2.24666931274386	1
Ziprasidone	Carbamazepine	0.229	-1.711	Minor	4 (2/2)	The serum concentration of Ziprasidone can be decreased when it is combined with Carbamazepine.	#AFCEE4	0.998519694552825	1
Diltiazem	Sirolimus	0.481	Inf	Moderate	1 (1/0)	The metabolism of Sirolimus can be decreased when combined with Diltiazem.	#B32020	0.249629923638206	1
Theophylline	Pentoxifylline	0.292	-4.821	Moderate	42 (11/31)	The serum concentration of Theophylline can be increased when it is combined with Pentoxifylline.	#9CBFDB	10.4844567928047	1
Amikacin	Furosemide	0.194	2.143	Major	14 (11/3)	The serum concentration of Amikacin can be increased when it is combined with Furosemide.	#F6B6B6	3.49481893093489	1
Cyclosporine	Allopurinol	0.285	-4.448	Moderate	18 (5/13)		#9FC1DD	4.49333862548771	1
Meperidine	Galantamine	0.083	Inf	None	1 (1/0)		#B32020	0.249629923638206	1
